VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RatecodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
1,2023-02-07 12:28:14,2023-02-07 13:25:14,4,3.04,-73.762799,40.724687,4,N,-73.940941,40.747237,3,16.1,2.75,0.5,6.2,2.11,0.3,27.96
1,2023-09-29 21:50:10,2023-09-29 22:39:10,2,24.5,-73.716472,40.886458,6,N,-73.99526,40.692039,4,15.54,3.87,0.5,3.44,9.75,0.3,33.4
2,2023-03-02 14:47:44,2023-03-02 15:37:44,5,8.72,-74.08154,40.777852,5,Y,-74.084275,40.645616,2,92.44,1.54,0.5,6.18,6.15,0.3,107.11
1,2023-05-07 22:53:44,2023-05-07 23:11:44,2,42.88,-73.905503,40.615838,3,N,-73.888005,40.590185,4,18.67,1.06,0.5,2.94,8.91,0.3,32.38
1,2023-01-08 14:56:56,2023-01-08 15:51:56,6,18.71,-73.844788,40.879942,4,N,-74.155951,40.536825,2,24.94,3.41,0.5,13.17,1.19,0.3,43.51
2,2023-05-09 13:21:09,2023-05-09 13:49:09,1,4.62,-73.920755,40.759181,3,N,-73.714496,40.546038,2,31.6,2.78,0.5,19.58,8.01,0.3,62.77
1,2023-09-15 03:52:08,2023-09-15 04:11:08,3,46.28,-74.291956,40.664918,3,N,-73.751456,40.67647,2,85.35,4.35,0.5,7.54,3.03,0.3,101.07
2,2023-10-22 19:33:00,2023-10-22 20:28:00,6,14.76,-74.126391,40.598993,5,N,-74.193715,40.773566,3,78.07,1.12,0.5,4.73,3.79,0.3,88.51
1,2023-06-19 11:41:23,2023-06-19 12:14:23,1,23.82,-74.229131,40.590133,1,Y,-74.146762,40.818624,4,18.89,0.94,0.5,8.01,7.28,0.3,35.92
2,2023-04-24 00:08:10,2023-04-24 00:25:10,4,48.98,-73.987316,40.889213,3,Y,-74.174346,40.630234,4,91.2,0.66,0.5,15.32,8.18,0.3,116.16
1,2023-12-16 00:08:32,2023-12-16 01:00:32,3,21.2,-74.031452,40.604831,3,Y,-73.93319,40.734896,3,65.24,1.66,0.5,18.2,8.54,0.3,94.44
1,2023-08-16 05:42:33,2023-08-16 06:04:33,3,43.57,-74.19487,40.876399,1,N,-74.256174,40.612477,3,96.97,4.58,0.5,18.63,6.55,0.3,127.53
1,2023-08-10 23:49:54,2023-08-11 00:24:54,2,28.34,-74.283211,40.774184,6,Y,-74.038722,40.689226,2,58.31,2.12,0.5,18.85,9.28,0.3,89.36
1,2023-03-11 19:49:10,2023-03-11 20:49:10,6,27.22,-74.258814,40.880625,4,Y,-74.225807,40.62597,2,25.9,1.07,0.5,0.66,7.58,0.3,36.01
1,2023-01-01 17:47:44,2023-01-01 18:20:44,1,45.63,-73.848329,40.512519,3,Y,-74.260033,40.518557,2,42.16,1.46,0.5,13.09,0.53,0.3,58.04
1,2023-11-17 07:56:47,2023-11-17 08:50:47,5,23.4,-74.139932,40.885121,1,Y,-73.715632,40.821269,3,29.95,0.26,0.5,3.76,9.47,0.3,44.24
1,2023-08-30 05:21:15,2023-08-30 05:41:15,3,17.56,-73.74534,40.61898,5,N,-74.100265,40.736561,1,9.46,3.2,0.5,0.07,3.84,0.3,17.37
2,2023-04-03 07:43:26,2023-04-03 08:23:26,3,19.7,-73.991939,40.684872,6,N,-73.95751,40.831254,1,49.71,1.44,0.5,16.75,7.67,0.3,76.37
2,2023-03-25 07:11:10,2023-03-25 07:19:10,6,38.54,-73.849925,40.860234,5,N,-74.007665,40.63921,1,51.84,0.27,0.5,5.68,2.39,0.3,60.98
1,2023-09-24 17:02:06,2023-09-24 18:02:06,6,22.68,-73.788766,40.756277,6,N,-74.044644,40.793983,3,32.38,2.61,0.5,10.37,0.34,0.3,46.5
1,2023-12-27 12:52:11,2023-12-27 13:02:11,2,21.76,-73.774247,40.826335,1,Y,-74.008763,40.552054,4,41.81,1.23,0.5,18.86,8.97,0.3,71.67
1,2023-03-22 03:47:02,2023-03-22 04:11:02,6,5.65,-74.238193,40.805579,2,N,-74.117902,40.627798,1,74.16,4.8,0.5,3.38,6.27,0.3,89.41
1,2023-03-07 01:35:24,2023-03-07 02:18:24,4,47.96,-73.772343,40.817357,4,Y,-74.057594,40.86828,1,97.55,2.8,0.5,15.16,8.09,0.3,124.4
1,2023-10-14 03:58:34,2023-10-14 04:38:34,2,22.69,-73.824104,40.838628,5,Y,-74.298846,40.783761,4,79.54,2.73,0.5,9.6,2.68,0.3,95.35
1,2023-04-24 13:48:07,2023-04-24 14:34:07,6,30.64,-73.986932,40.807925,1,N,-74.061378,40.796269,3,80.25,1.07,0.5,17.67,2.56,0.3,102.35
1,2023-01-29 16:30:26,2023-01-29 16:59:26,4,46.73,-73.790902,40.87862,3,N,-74.293121,40.526771,3,40.53,4.13,0.5,0.8,4.25,0.3,50.51
2,2023-08-15 20:42:13,2023-08-15 21:26:13,5,31.5,-73.710832,40.784864,5,N,-73.912361,40.804403,3,74.15,2.08,0.5,0.19,2.21,0.3,79.43
2,2023-12-16 22:57:47,2023-12-16 23:26:47,2,6.65,-73.718063,40.603001,5,N,-73.903815,40.665633,1,44.68,3.21,0.5,18.41,9.26,0.3,76.36
2,2023-09-07 20:35:00,2023-09-07 20:58:00,3,14.93,-73.962951,40.666945,4,N,-74.216389,40.813867,1,37.04,1.66,0.5,0.59,2.97,0.3,43.06
2,2023-05-03 22:29:53,2023-05-03 22:53:53,3,24.16,-73.739106,40.730689,5,Y,-73.806197,40.832987,3,22.9,3.17,0.5,7.71,1.24,0.3,35.82
2,2023-01-14 00:54:10,2023-01-14 01:36:10,4,14.3,-74.022997,40.547177,5,N,-73.912071,40.691526,2,25.95,4.4,0.5,10.31,0.92,0.3,42.38
2,2023-04-11 15:55:33,2023-04-11 16:06:33,5,26.32,-74.121631,40.689262,4,Y,-73.742991,40.887419,4,82.32,3.87,0.5,11.92,8.04,0.3,106.95
2,2023-07-17 19:13:08,2023-07-17 19:32:08,3,44.06,-73.918006,40.619944,3,N,-73.78838,40.828945,4,16.97,0.21,0.5,14.65,8.58,0.3,41.21
1,2023-06-08 19:34:04,2023-06-08 19:54:04,3,20.67,-74.01833,40.786243,6,N,-73.977223,40.864215,4,79.8,2.48,0.5,16.96,3.85,0.3,103.89
1,2023-10-05 13:44:17,2023-10-05 14:44:17,4,22.81,-73.728603,40.554581,3,N,-73.929259,40.607827,1,46.98,4.22,0.5,19.31,4.44,0.3,75.75
2,2023-11-12 02:46:39,2023-11-12 03:01:39,2,49.92,-74.162673,40.706478,2,Y,-73.716037,40.859531,4,10.34,3.77,0.5,12.11,6.47,0.3,33.49
1,2023-02-19 12:59:43,2023-02-19 13:35:43,3,30.51,-74.098228,40.575304,6,N,-74.144605,40.893857,3,46.08,4.02,0.5,14.33,6.44,0.3,71.67
1,2023-05-16 17:18:54,2023-05-16 17:42:54,2,19.49,-74.277733,40.892542,1,N,-74.212337,40.650827,4,89.28,0.15,0.5,11.3,9.67,0.3,111.2
2,2023-07-24 10:51:13,2023-07-24 11:37:13,4,13.86,-73.740329,40.852174,6,N,-74.04151,40.63045,4,67.03,3.02,0.5,1.44,8.05,0.3,80.34
2,2023-09-21 07:32:05,2023-09-21 08:29:05,1,23.37,-74.084191,40.772303,5,Y,-74.070367,40.537267,1,64.43,4.15,0.5,2.44,7.26,0.3,79.08
2,2023-10-27 06:21:55,2023-10-27 07:02:55,6,17.84,-73.813827,40.667352,1,Y,-74.205017,40.861475,1,92.16,0.6,0.5,19.07,4.84,0.3,117.47
2,2023-02-21 00:44:09,2023-02-21 01:11:09,1,33.69,-73.87125,40.893534,1,Y,-73.904793,40.513229,4,90.95,0.41,0.5,9.49,1.91,0.3,103.56
1,2023-12-15 15:39:35,2023-12-15 16:31:35,2,11.74,-74.02545,40.747937,6,Y,-73.728384,40.864536,2,24.54,3.98,0.5,1.25,7.93,0.3,38.5
2,2023-11-29 00:14:42,2023-11-29 00:55:42,3,36.03,-74.177553,40.704983,5,Y,-74.09687,40.704957,3,77.37,4.49,0.5,13.17,0.78,0.3,96.61
1,2023-11-03 20:51:26,2023-11-03 21:08:26,1,48.42,-74.02793,40.589674,1,Y,-73.780114,40.683128,1,82.61,1.69,0.5,12.76,0.49,0.3,98.35
1,2023-04-13 09:47:47,2023-04-13 10:09:47,5,6.84,-74.081331,40.507691,1,N,-73.825665,40.680985,3,55.15,0.82,0.5,0.26,9.53,0.3,66.56
2,2023-12-04 23:56:39,2023-12-05 00:14:39,1,6.78,-74.187827,40.879213,1,Y,-73.894692,40.859314,1,98.74,1.95,0.5,4.24,0.41,0.3,106.14
1,2023-08-12 11:08:18,2023-08-12 11:35:18,5,37.12,-74.04675,40.818452,3,N,-74.040931,40.828239,2,58.2,0.95,0.5,3.01,0.17,0.3,63.13
1,2023-08-05 20:13:43,2023-08-05 20:26:43,4,6.29,-73.786776,40.855603,5,Y,-74.144328,40.525671,3,46.04,3.92,0.5,14.15,3.08,0.3,67.99
2,2023-11-29 06:51:17,2023-11-29 07:00:17,5,36.07,-74.241083,40.517014,2,N,-73.769607,40.617754,2,28.22,4.93,0.5,5.81,1.06,0.3,40.82
1,2023-08-15 00:00:30,2023-08-15 00:49:30,3,24.38,-73.763841,40.671989,3,Y,-73.835323,40.673856,4,77.79,0.17,0.5,17.31,9.02,0.3,105.09
2,2023-08-27 09:18:52,2023-08-27 09:42:52,4,0.96,-73.948512,40.719276,3,Y,-74.189715,40.793495,3,51.83,2.82,0.5,5.45,1.11,0.3,62.01
1,2023-08-31 06:06:53,2023-08-31 06:29:53,2,17.58,-74.140115,40.825431,4,N,-73.774687,40.767144,3,74.06,1.22,0.5,7.1,4.94,0.3,88.12
1,2023-12-03 04:28:17,2023-12-03 05:00:17,2,10.55,-73.910266,40.702504,3,Y,-73.762379,40.740913,2,76.87,3.59,0.5,3.92,4.76,0.3,89.94
2,2023-09-17 20:38:52,2023-09-17 21:01:52,5,22.6,-73.758782,40.773712,1,N,-74.219101,40.663471,1,21.57,4.83,0.5,11.53,5.73,0.3,44.46
2,2023-11-13 12:57:59,2023-11-13 13:10:59,4,47.09,-74.217928,40.822352,6,Y,-73.890924,40.680116,1,8.9,0.02,0.5,3.97,8.39,0.3,22.08
2,2023-09-30 08:14:40,2023-09-30 08:58:40,1,9.24,-74.066609,40.724752,5,Y,-74.288148,40.616579,4,85.57,3.1,0.5,14.11,0.99,0.3,104.57
1,2023-05-25 18:48:05,2023-05-25 18:54:05,1,34.17,-73.930728,40.847176,6,N,-73.739283,40.539423,3,49.07,0.81,0.5,14.19,6.92,0.3,71.79
2,2023-05-20 11:33:01,2023-05-20 11:50:01,6,27.19,-73.822512,40.684088,3,Y,-74.020797,40.846645,4,30.88,2.39,0.5,13.4,0.19,0.3,47.66
2,2023-09-28 07:50:02,2023-09-28 08:12:02,4,29.34,-73.840822,40.518574,4,N,-73.794924,40.513229,4,26.28,1.64,0.5,10.8,8.01,0.3,47.53
1,2023-01-29 13:02:25,2023-01-29 13:29:25,5,12.08,-74.017151,40.600593,4,N,-73.979101,40.823651,3,32.32,0.69,0.5,7.87,1.06,0.3,42.74
2,2023-09-10 13:17:01,2023-09-10 14:05:01,3,12.65,-74.252397,40.563608,2,Y,-74.192799,40.66324,1,16.97,4.77,0.5,7.6,4.95,0.3,35.09
1,2023-03-11 20:40:08,2023-03-11 21:25:08,6,20.69,-73.811345,40.868624,2,Y,-74.144609,40.773896,3,16.58,4.01,0.5,5.59,1.65,0.3,28.63
1,2023-10-27 06:57:16,2023-10-27 07:08:16,3,30.24,-74.27827,40.640734,6,N,-74.009738,40.834916,4,13.44,2.18,0.5,17.12,1.66,0.3,35.2
1,2023-06-26 16:52:25,2023-06-26 17:12:25,6,2.63,-74.017866,40.574159,5,Y,-73.86069,40.588457,3,92.9,4.22,0.5,10.01,9.13,0.3,117.06
1,2023-09-28 23:55:25,2023-09-29 00:01:25,1,28.04,-74.165649,40.793261,2,Y,-73.799134,40.86301,1,76.52,3.08,0.5,2.54,7.52,0.3,90.46
2,2023-11-10 17:31:17,2023-11-10 18:18:17,3,25.84,-73.940307,40.867162,2,Y,-73.921867,40.651456,1,98.39,3.78,0.5,0.24,1.53,0.3,104.74
2,2023-04-03 19:48:14,2023-04-03 20:10:14,3,6.06,-73.843354,40.624613,4,N,-74.038298,40.787398,1,24.05,1.66,0.5,0.03,0.27,0.3,26.81
2,2023-02-17 06:30:47,2023-02-17 07:16:47,5,27.15,-74.049551,40.584009,5,Y,-73.787678,40.891405,4,42.44,2.12,0.5,19.86,8.57,0.3,73.79
2,2023-10-27 08:34:05,2023-10-27 08:40:05,6,2.24,-74.236761,40.652412,1,N,-73.78464,40.884388,1,87.26,2.77,0.5,9.66,4.49,0.3,104.98
2,2023-03-23 05:24:56,2023-03-23 06:04:56,5,0.87,-73.975878,40.647358,6,Y,-73.804749,40.883647,4,64.23,4.52,0.5,13.69,2.51,0.3,85.75
1,2023-12-11 20:59:33,2023-12-11 21:26:33,4,8.38,-74.169721,40.589904,4,Y,-73.998535,40.565032,4,7.06,1.87,0.5,15.8,8.95,0.3,34.48
1,2023-11-29 23:39:52,2023-11-29 23:58:52,2,26.51,-73.99968,40.534827,3,Y,-74.214356,40.711129,3,27.24,0.71,0.5,12.03,5.28,0.3,46.06
1,2023-09-06 06:19:03,2023-09-06 07:03:03,4,5.49,-74.015683,40.615565,4,N,-73.782469,40.826721,3,88.63,1.96,0.5,1.64,2.92,0.3,95.95
1,2023-06-15 03:07:06,2023-06-15 03:29:06,1,5.26,-74.047805,40.681024,2,Y,-73.76605,40.69156,4,89.01,2.52,0.5,15.53,0.4,0.3,108.26
2,2023-11-15 12:34:05,2023-11-15 13:02:05,3,26.49,-73.836003,40.776324,2,N,-73.849269,40.726719,2,4.11,4.93,0.5,4.77,6.91,0.3,21.52
1,2023-04-22 15:48:17,2023-04-22 16:40:17,1,13.73,-73.948993,40.589895,4,Y,-73.738445,40.890064,4,9.5,0.43,0.5,15.8,6.56,0.3,33.09
1,2023-07-27 01:28:43,2023-07-27 02:28:43,6,0.72,-73.848204,40.603218,3,N,-73.81599,40.850055,3,62.35,2.37,0.5,3.31,3.05,0.3,71.88
2,2023-05-30 18:29:50,2023-05-30 19:09:50,5,18.13,-73.823457,40.555014,6,Y,-74.153306,40.645084,2,45.63,4.35,0.5,11.89,2.85,0.3,65.52
2,2023-07-07 17:16:54,2023-07-07 17:34:54,6,47.3,-74.185616,40.800061,5,Y,-74.216642,40.598306,3,18.26,4.48,0.5,3.15,3.79,0.3,30.48
2,2023-04-27 09:25:56,2023-04-27 09:48:56,5,35.98,-73.778542,40.683557,4,Y,-74.129498,40.798748,2,47.8,0.81,0.5,16.95,5.86,0.3,72.22
2,2023-11-10 12:31:42,2023-11-10 13:05:42,5,27.07,-73.828143,40.809225,1,Y,-73.78059,40.801956,2,83.92,3.21,0.5,18.48,9.38,0.3,115.79
1,2023-04-16 19:26:53,2023-04-16 20:24:53,3,38.38,-74.071479,40.659223,6,N,-73.796368,40.562004,3,68.81,1.78,0.5,3.03,8.35,0.3,82.77
2,2023-12-14 04:00:19,2023-12-14 04:36:19,4,45.3,-73.714809,40.802637,4,Y,-74.02009,40.760724,1,38.17,2.32,0.5,0.37,5.99,0.3,47.65
2,2023-01-26 05:44:42,2023-01-26 06:03:42,1,30.58,-74.229533,40.681594,5,Y,-73.790656,40.547525,4,23.05,2.96,0.5,9.15,7.14,0.3,43.1
1,2023-09-09 18:44:30,2023-09-09 19:11:30,2,30.83,-74.102428,40.506315,3,Y,-73.797942,40.760058,1,94.87,0.36,0.5,5.26,5.06,0.3,106.35
1,2023-11-03 10:52:21,2023-11-03 11:43:21,4,25.12,-73.890485,40.782095,5,N,-73.887817,40.606584,4,54.77,1.73,0.5,19.87,1.32,0.3,78.49
1,2023-03-18 05:44:19,2023-03-18 06:12:19,3,24.9,-73.842521,40.886469,6,N,-74.171148,40.529086,1,20.78,2.69,0.5,10.65,6.84,0.3,41.76
2,2023-07-10 00:42:37,2023-07-10 01:32:37,6,37.14,-74.029395,40.63651,2,Y,-74.037961,40.814677,3,88.67,3.29,0.5,1.24,5.4,0.3,99.4
2,2023-05-16 23:06:50,2023-05-17 00:05:50,2,3.89,-74.217546,40.675402,4,Y,-74.047177,40.852836,4,36.22,3.56,0.5,14.26,3.59,0.3,58.43
1,2023-04-20 12:38:07,2023-04-20 13:11:07,4,47.36,-73.906658,40.707596,5,N,-74.184197,40.746911,4,51.18,4.97,0.5,1.11,4.57,0.3,62.63
1,2023-02-04 01:03:48,2023-02-04 01:59:48,6,28.51,-73.710694,40.564336,4,N,-73.87587,40.544268,1,81.72,0.37,0.5,17.93,9.08,0.3,109.9
1,2023-08-27 09:45:15,2023-08-27 09:50:15,5,36.63,-73.968596,40.894954,2,N,-73.858036,40.783813,3,64.7,2.55,0.5,16.41,4.91,0.3,89.37
2,2023-07-31 14:28:52,2023-07-31 14:40:52,1,1.25,-74.116093,40.564461,3,Y,-74.060516,40.528703,2,44.73,4.1,0.5,5.27,1.97,0.3,56.87
2,2023-05-10 14:53:00,2023-05-10 15:28:00,6,35.07,-73.927578,40.527239,2,Y,-73.740332,40.879375,2,16.16,4.56,0.5,13.34,6.22,0.3,41.08
2,2023-05-25 02:16:07,2023-05-25 02:57:07,3,43.15,-73.87787,40.878027,5,Y,-73.736009,40.620556,2,24.18,4.27,0.5,3.99,0.57,0.3,33.81
1,2023-06-28 02:03:04,2023-06-28 02:19:04,3,35.72,-74.117653,40.71153,6,N,-74.279919,40.746478,1,73.98,4.93,0.5,6.11,8.91,0.3,94.73
2,2023-01-17 05:39:19,2023-01-17 06:31:19,3,39.92,-74.194206,40.587266,5,Y,-73.838578,40.704624,3,28.64,2.34,0.5,9.04,0.2,0.3,41.02
2,2023-02-26 04:16:09,2023-02-26 04:56:09,3,20.21,-74.072024,40.563028,2,N,-73.778079,40.81181,4,3.46,4.27,0.5,17.17,6.28,0.3,31.98
1,2023-09-18 21:21:16,2023-09-18 21:49:16,1,34.76,-74.16356,40.828917,4,Y,-74.27292,40.733579,1,68.9,0.62,0.5,3.11,6.63,0.3,80.06
1,2023-12-22 02:00:41,2023-12-22 02:33:41,2,36.63,-74.279917,40.627789,6,N,-73.880183,40.635943,3,40.52,2.32,0.5,19.0,8.9,0.3,71.54
2,2023-10-16 16:34:23,2023-10-16 17:20:23,4,42.72,-74.227851,40.878505,4,Y,-74.085463,40.814932,2,52.82,1.76,0.5,14.25,4.27,0.3,73.9
2,2023-08-26 22:22:01,2023-08-26 23:14:01,3,23.82,-74.050862,40.869221,1,N,-73.989264,40.70283,1,24.06,3.0,0.5,4.44,9.57,0.3,41.87
2,2023-08-03 21:50:53,2023-08-03 22:16:53,1,20.68,-73.754177,40.529715,1,N,-74.030481,40.666822,2,70.01,2.98,0.5,17.94,5.12,0.3,96.85
1,2023-06-24 23:14:29,2023-06-24 23:43:29,1,11.24,-74.214813,40.684589,3,N,-74.07225,40.895737,1,17.17,1.03,0.5,15.18,1.81,0.3,35.99
1,2023-04-17 05:39:45,2023-04-17 06:25:45,1,25.44,-73.9622,40.774638,2,N,-74.157253,40.750129,2,25.78,4.71,0.5,13.21,9.0,0.3,53.5
1,2023-07-03 23:15:40,2023-07-03 23:41:40,6,40.65,-73.939274,40.66148,4,Y,-73.865792,40.610555,3,60.4,0.77,0.5,17.64,8.96,0.3,88.57
2,2023-06-06 00:36:01,2023-06-06 00:45:01,5,7.46,-74.045075,40.743903,1,Y,-74.13124,40.725126,4,56.72,3.07,0.5,11.58,2.05,0.3,74.22
2,2023-01-06 15:31:59,2023-01-06 15:49:59,6,48.61,-73.894514,40.647373,6,N,-74.015101,40.72661,2,13.44,3.45,0.5,6.7,2.72,0.3,27.11
2,2023-08-16 06:09:29,2023-08-16 06:32:29,3,6.46,-74.27127,40.623776,4,Y,-74.214627,40.602116,1,25.12,0.1,0.5,7.45,1.35,0.3,34.82
2,2023-09-01 18:29:47,2023-09-01 19:17:47,1,5.43,-73.89943,40.809093,6,Y,-74.252633,40.536347,1,91.22,4.78,0.5,8.65,7.44,0.3,112.89
2,2023-02-12 22:47:36,2023-02-12 23:25:36,3,44.02,-74.215664,40.721105,6,N,-73.71451,40.571602,2,85.09,1.33,0.5,12.06,5.08,0.3,104.36
2,2023-06-13 09:14:15,2023-06-13 09:59:15,6,12.0,-74.179791,40.725859,6,Y,-74.298627,40.602555,4,69.44,4.62,0.5,11.8,8.76,0.3,95.42
1,2023-05-02 03:00:03,2023-05-02 03:13:03,3,39.45,-74.1598,40.546569,6,N,-73.807498,40.834828,3,80.9,3.27,0.5,15.51,9.1,0.3,109.58
2,2023-02-25 09:48:56,2023-02-25 09:58:56,4,32.25,-74.251713,40.650928,3,Y,-73.976696,40.876446,2,23.42,3.04,0.5,5.15,1.34,0.3,33.75
2,2023-11-24 07:20:57,2023-11-24 07:30:57,4,28.15,-74.020704,40.572802,5,N,-73.795793,40.616528,3,57.03,1.46,0.5,19.29,3.28,0.3,81.86
2,2023-08-11 12:40:30,2023-08-11 12:56:30,4,29.49,-73.752936,40.645201,3,N,-73.939997,40.826519,1,91.14,1.52,0.5,18.53,2.82,0.3,114.81
1,2023-02-05 19:18:48,2023-02-05 19:35:48,6,11.07,-73.793096,40.815446,4,N,-74.059536,40.830841,4,10.82,0.49,0.5,2.0,6.69,0.3,20.8
1,2023-11-08 10:02:05,2023-11-08 10:59:05,3,47.28,-73.750744,40.528404,2,N,-73.826805,40.522978,4,35.4,3.22,0.5,6.71,7.5,0.3,53.63
1,2023-01-19 20:34:19,2023-01-19 21:29:19,2,15.2,-74.183239,40.551641,2,Y,-74.009655,40.680084,2,87.13,0.0,0.5,14.76,9.59,0.3,112.28
2,2023-09-16 23:56:16,2023-09-17 00:06:16,4,43.01,-73.740925,40.567615,2,N,-73.808401,40.767314,4,73.21,2.0,0.5,5.32,0.25,0.3,81.58
1,2023-04-18 00:28:06,2023-04-18 01:05:06,2,0.92,-74.292161,40.763489,1,Y,-74.070736,40.718957,2,74.56,4.71,0.5,19.41,7.18,0.3,106.66
2,2023-04-26 16:24:24,2023-04-26 16:32:24,3,19.44,-73.802872,40.797877,2,Y,-73.81052,40.565606,2,94.18,2.24,0.5,2.92,3.41,0.3,103.55
2,2023-06-07 16:03:38,2023-06-07 16:34:38,6,22.58,-73.904048,40.609278,5,N,-74.172795,40.500867,3,5.89,3.44,0.5,1.78,6.06,0.3,17.97
1,2023-08-04 21:27:05,2023-08-04 21:41:05,1,28.83,-74.171521,40.534367,3,Y,-74.077039,40.732934,4,68.4,2.16,0.5,14.26,3.92,0.3,89.54
1,2023-02-07 21:21:29,2023-02-07 22:14:29,6,20.99,-73.975525,40.581246,4,Y,-73.818966,40.548722,3,7.32,0.47,0.5,5.47,1.51,0.3,15.57
1,2023-01-24 00:48:58,2023-01-24 01:41:58,4,20.35,-74.073003,40.602821,5,N,-74.268772,40.829339,1,74.04,1.16,0.5,13.15,8.94,0.3,98.09
1,2023-03-18 15:50:56,2023-03-18 16:46:56,4,47.22,-74.183769,40.841422,1,Y,-74.081498,40.732965,4,58.2,1.38,0.5,0.57,4.27,0.3,65.22
2,2023-06-20 21:54:49,2023-06-20 22:19:49,3,48.19,-74.085998,40.549091,6,Y,-73.733214,40.693776,3,68.69,1.84,0.5,13.42,4.71,0.3,89.46
1,2023-11-22 05:28:22,2023-11-22 06:13:22,2,3.09,-74.111903,40.655282,2,Y,-73.909913,40.672149,1,62.39,4.35,0.5,4.14,7.97,0.3,79.65
1,2023-03-20 00:13:33,2023-03-20 00:33:33,3,10.91,-73.98548,40.584708,3,N,-73.859361,40.610003,2,55.03,2.77,0.5,4.26,6.43,0.3,69.29
2,2023-01-04 21:55:56,2023-01-04 22:20:56,1,44.73,-73.949361,40.70736,1,Y,-74.255945,40.74896,1,37.0,0.56,0.5,10.83,8.12,0.3,57.31
1,2023-01-27 08:37:42,2023-01-27 09:00:42,2,6.98,-73.823742,40.836994,3,Y,-73.963684,40.500618,4,6.08,2.86,0.5,5.33,2.27,0.3,17.34
1,2023-10-28 08:22:48,2023-10-28 08:43:48,5,9.6,-73.796586,40.68286,2,Y,-74.201604,40.612328,4,50.73,4.37,0.5,3.91,4.04,0.3,63.85
1,2023-03-04 14:33:32,2023-03-04 15:07:32,3,28.4,-74.266987,40.682755,5,Y,-73.966328,40.793699,3,49.06,0.06,0.5,9.09,9.17,0.3,68.18
2,2023-01-10 01:09:09,2023-01-10 01:53:09,6,31.63,-73.714048,40.808855,2,N,-73.865036,40.629618,4,59.47,3.12,0.5,0.34,6.68,0.3,70.41
2,2023-10-06 13:27:24,2023-10-06 13:39:24,1,35.79,-73.758213,40.775363,1,N,-74.186234,40.897768,3,39.29,0.23,0.5,9.54,7.72,0.3,57.58
2,2023-04-23 18:22:50,2023-04-23 18:44:50,3,33.74,-73.755068,40.630523,6,Y,-74.258773,40.549801,2,95.59,0.38,0.5,19.45,7.42,0.3,123.64
2,2023-02-19 03:26:48,2023-02-19 03:52:48,3,25.39,-74.200817,40.74091,2,Y,-74.252444,40.684762,3,86.69,1.05,0.5,11.2,9.36,0.3,109.1
2,2023-01-28 03:51:36,2023-01-28 04:25:36,1,14.71,-74.159732,40.756225,3,Y,-73.94771,40.56393,1,72.23,2.44,0.5,7.9,2.92,0.3,86.29
1,2023-09-03 03:44:59,2023-09-03 03:58:59,6,20.7,-74.107809,40.849444,2,N,-74.023493,40.564548,2,51.94,0.47,0.5,13.76,8.01,0.3,74.98
2,2023-02-07 10:32:11,2023-02-07 11:03:11,2,5.45,-73.963822,40.613119,5,N,-74.07587,40.656903,1,56.31,4.24,0.5,16.75,6.58,0.3,84.68
2,2023-01-25 03:32:51,2023-01-25 03:49:51,5,34.5,-73.914784,40.613622,2,Y,-74.217397,40.781497,2,44.03,4.51,0.5,19.8,2.51,0.3,71.65
1,2023-04-23 17:03:40,2023-04-23 17:31:40,4,47.24,-74.176768,40.71862,6,Y,-73.876865,40.83479,4,41.77,0.51,0.5,18.69,0.26,0.3,62.03
1,2023-10-11 07:50:42,2023-10-11 08:20:42,4,14.93,-73.871824,40.77448,3,Y,-73.857962,40.762155,1,56.97,2.78,0.5,5.56,3.03,0.3,69.14
1,2023-09-19 01:04:24,2023-09-19 01:52:24,2,12.86,-73.749961,40.898699,3,N,-74.183508,40.707206,3,59.9,3.58,0.5,5.73,3.33,0.3,73.34
1,2023-03-16 12:36:11,2023-03-16 13:23:11,3,40.0,-74.142033,40.713459,4,Y,-74.1108,40.538678,2,49.06,1.85,0.5,5.72,8.22,0.3,65.65
2,2023-06-29 12:31:13,2023-06-29 13:07:13,2,47.72,-74.243002,40.851586,1,Y,-74.104493,40.626445,2,61.62,1.82,0.5,13.92,3.1,0.3,81.26
2,2023-04-12 13:17:25,2023-04-12 13:46:25,4,7.07,-73.772028,40.81656,6,Y,-73.809413,40.772446,4,18.34,1.69,0.5,9.59,8.12,0.3,38.54
1,2023-01-16 12:24:26,2023-01-16 12:49:26,5,13.19,-73.709529,40.69846,6,N,-73.775691,40.800076,2,51.63,2.29,0.5,18.95,7.0,0.3,80.67
2,2023-12-23 07:32:10,2023-12-23 08:04:10,6,11.74,-73.942338,40.710232,3,Y,-74.064121,40.595445,2,63.28,2.97,0.5,14.31,0.71,0.3,82.07
2,2023-07-23 05:17:46,2023-07-23 05:31:46,4,18.13,-74.230576,40.524687,4,Y,-74.108248,40.596022,1,4.84,3.3,0.5,15.71,2.0,0.3,26.65
1,2023-07-05 12:32:43,2023-07-05 13:26:43,5,28.71,-73.916622,40.707416,3,Y,-73.796961,40.701846,2,4.41,4.57,0.5,16.74,6.72,0.3,33.24
